月份,层数,商铺名称,销售额,总租金,租售比,销售坪效,平均租金,商铺面积,一级业态,二级业态,三级业态,合同起始日期,合同结束日期,扣点方式,扣率,合同期限,商铺面积,平均租金
2016年4月,二层,La Chapelle 拉夏贝尔,"1,047,149 ","237,807 ",23%,674.8832 ,153 ,1551.6,快时尚,La Chapelle 拉夏贝尔,快时尚,2013/3/5,2021/6/2,保底与流水两者取高,0.15,8,1551.6,153 
2016年4月,二层,张生记,"1,059,684 ","95,795 ",9%,907.5745 ,82 ,1167.6,餐饮,正餐,餐馆/饭店,2013/6/21,2021/10/18,保底(含物管费)与流水两者取高,0.04,8,1167.6,82 
2016年4月,二层,炉鱼,"1,925,706 ","98,404 ",5%,3606.1910 ,184 ,534,餐饮,正餐,餐馆/饭店,2013/8/28,2021/11/25,保底(含物管费)与流水两者取高,0.05,8,534,184 
2016年4月,二层,The Second Movement 第二乐章,"911,158 ","55,763 ",6%,1632.8989 ,100 ,558,餐饮,正餐,餐馆/饭店,2013/10/20,2022/1/17,保底(含物管费)与流水两者取高,0.05,8,558,100 
2016年4月,二层,Girdear 哥弟,"972,294 ","72,533 ",7%,3716.7202 ,277 ,261.6,普通服饰,女装,女装,2013/4/10,2016/5/9,保底与流水两者取高,0.06,3,261.6,277 
2016年4月,二层,Esprit,"610,131 ","154,790 ",25%,788.2828 ,200 ,774,普通服饰,综合服饰,中性服装/休闲服饰,2013/1/25,2018/5/9,保底与流水两者取高,0.12,5,774,200 
2016年4月,二层,真情告白,"230,560 ","47,518 ",21%,1601.1083 ,330 ,144,普通服饰,女装,女装,2015/11/17,2017/11/16,保底与流水两者取高,0.17,1,144,330 
2016年4月,二层,ZUEE,"102,676 ","35,998 ",35%,1140.8400 ,400 ,90,普通服饰,男装,男装,2015/11/17,2017/11/16,保底与流水两者取高,0.18,1,90,400 
2016年4月,二层,Trendiano,"112,963 ","39,842 ",35%,1134.1687 ,400 ,99.6,普通服饰,男装,男装,2015/11/17,2017/11/16,保底与流水两者取高,0.18,1,99.6,400 
2016年4月,二层,Gillive 嘉里奥,"74,774 ","19,150 ",26%,1483.6190 ,380 ,50.4,普通服饰,服饰其它相关,手袋/钱包/旅行箱包,2015/6/23,2017/6/22,保底与流水两者取高,0.2,1,50.4,380 
2016年4月,二层,Adidas Originals 三叶草,"734,300 ","105,005 ",14%,5772.8019 ,826 ,127.2,普通服饰,运动服饰,运动服饰/运动配饰,2015/6/23,2017/6/22,保底与流水两者取高,0.13,1,127.2,826 
2016年4月,二层,it Michaa,"272,042 ","52,314 ",19%,2636.0698 ,507 ,103.2,普通服饰,女装,女装,2015/6/8,2017/6/7,保底与流水两者取高,0.17,1,103.2,507 
2016年4月,二层,Seasonwind 季候风,"82,045 ","35,640 ",43%,759.6778 ,330 ,108,普通服饰,女装,女装,2015/6/8,2017/6/7,保底与流水两者取高,0.17,1,108,330 
2016年4月,二层,Plory,"78,628 ","16,072 ",20%,636.1495 ,130 ,123.6,普通服饰,男装,男装,2013/3/12,2016/5/9,保底(含物管费)与流水两者取高,0.14,3,123.6,130 
2016年4月,二层,Croquis 速写,"398,560 ","81,346 ",20%,2574.6744 ,525 ,154.8,普通服饰,男装,男装,2013/3/22,2016/5/9,保底与流水两者取高,0.18,3,154.8,525 
2016年4月,二层,JNBY 江南布衣,"351,707 ","76,145 ",22%,1415.8889 ,307 ,248.4,普通服饰,女装,女装,2013/1/11,2016/5/9,保底与流水两者取高,0.18,3,248.4,307 
2016年4月,二层,ROEM,"106,660 ","20,596 ",19%,673.3571 ,130 ,158.4,普通服饰,女装,女装,2013/3/12,2016/5/9,保底(含物管费)与流水两者取高,0.14,3,158.4,130 
2016年4月,二层,Tutuanna 趣趣安娜,"117,320 ","35,243 ",30%,1098.5045 ,330 ,106.8,普通服饰,综合服饰,内衣裤/保暖内衣,2015/6/1,2017/5/31,保底与流水两者取高,0.17,1,106.8,330 
2016年4月,二层,木九十,"211,731 ","37,371 ",18%,4103.3116 ,724 ,51.6,珠宝,钟表,钟表,2015/6/1,2017/5/31,保底与流水两者取高,0.16,1,51.6,724 
2016年4月,二层,AJIDOU 阿吉豆,"334,358 ","54,835 ",16%,5358.3077 ,879 ,62.4,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2013/1/13,2017/5/9,保底与流水两者取高,0.15,4,62.4,879 
2016年4月,二层,One More,"198,858 ","36,610 ",18%,1466.5044 ,270 ,135.6,普通服饰,女装,女装,2014/12/1,2016/5/9,保底与流水两者取高,0.14,1,135.6,270 
2016年4月,二层,GXG,"619,038 ","114,522 ",19%,1156.6480 ,214 ,535.2,普通服饰,男装,男装,2014/12/1,2016/5/9,保底与流水两者取高,0.14,1,535.2,214 
2016年4月,二层,Hope show,"517,345 ","96,071 ",19%,1322.4571 ,246 ,391.2,普通服饰,女装,女装,2013/2/26,2016/5/9,保底与流水两者取高,0.16,3,391.2,246 
2016年4月,二层,H.S,"327,510 ","75,720 ",23%,1061.9650 ,246 ,308.4,普通服饰,女装,女装,2013/2/26,2016/5/9,保底与流水两者取高,0.16,3,308.4,246 
2016年4月,二层,Harbor House,"870,982 ","138,138 ",16%,1765.9820 ,280 ,493.2,其它,家居,家具/厨房/卫浴/灯,2012/11/28,2018/5/9,保底与流水两者取高,0.13,5,493.2,280 
2016年4月,二层,煮火,"525,663 ","54,038 ",10%,2258.0020 ,232 ,232.8,餐饮,正餐,餐馆/饭店,2015/5/11,2020/5/10,保底与流水两者取高,0.08,4,232.8,232 
2016年4月,二层,釜山料理,"380,685 ","52,268 ",14%,801.1046 ,110 ,475.2,餐饮,正餐,餐馆/饭店,2013/2/27,2021/5/9,保底与流水两者取高,0.08,8,475.2,110 
2016年4月,二层,西贝,"1,902,618 ","114,157 ",6%,3387.8518 ,203 ,561.6,餐饮,正餐,餐馆/饭店,2015/1/15,2023/1/14,保底与流水两者取高,0.05,7,561.6,203 
2016年4月,二层,澳门豆捞,"350,281 ","62,035 ",18%,212.2914 ,38 ,1650,餐饮,正餐,餐馆/饭店,2012/12/18,2021/5/16,纯扣,0.07,8,1650,38 
2016年4月,二层,Joysocks,"42,596 ","7,799 ",18%,1774.8200 ,325 ,24,普通服饰,综合服饰,内衣裤/保暖内衣,2014/9/11,2016/9/10,保底与流水两者取高,0.15,1,24,325 
2016年4月,二层,谭木匠,"43,561 ","7,575 ",17%,3025.0833 ,526 ,14.4,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2014/9/20,2016/9/19,保底与流水两者取高,0.16,1,14.4,526 
2016年4月,二层,DW,"131,602 ","23,675 ",18%,9139.0042 ,"1,644 ",14.4,珠宝,钟表,钟表,2016/3/15,2017/3/14,保底与流水两者取高,0.17,0,14.4,"1,644 "
2016年4月,二层,银时代,"36,528 ","6,959 ",19%,2536.6667 ,483 ,14.4,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2013/9/1,2016/8/31,保底与流水两者取高,0.17,2,14.4,483 
2016年4月,二层,Miomi 米欧米,"9,810 ","8,400 ",86%,681.2500 ,583 ,14.4,其它,其它的其它,眼镜,2015/11/1,2016/10/31,保底与流水两者取高,0.16,0,14.4,583 
2016年4月,二层,Fellala 翡拉拉,"20,066 ","8,400 ",42%,1393.4583 ,583 ,14.4,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2015/12/24,2016/12/23,保底与流水两者取高,0.16,0,14.4,583 
2016年4月,二层,白井(SHIRAI)品牌饰品,"26,725 ","7,200 ",27%,1855.9167 ,500 ,14.4,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2015/9/19,2016/9/18,保底与流水两者取高,0.15,0,14.4,500 
2016年4月,二层,改衣间,"3,828 ","2,640 ",69%,245.3846 ,169 ,15.6,其它,配套服务,衣裤织补服务,2013/12/1,2016/11/30,纯保底,0,2,15.6,169 
2016年4月,二层,名表维修中心,"7,272 ","2,280 ",31%,1010.0000 ,317 ,7.2,其它,配套服务,修鞋/修锁服务,2013/12/9,2016/12/8,纯保底,0,2,7.2,317 
2016年4月,二层,维果部落(02-K10),"47,244 ","5,452 ",12%,19685.0000 ,"2,272 ",2.4,餐饮,轻餐,小吃/冷饮/果汁吧,2014/3/14,2017/3/13,保底与流水两者取高,0.1,2,2.4,"2,272 "
2016年4月,二层,PH7,"40,403 ","7,907 ",20%,4208.6250 ,824 ,9.6,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2014/4/30,2016/10/27,保底与流水两者取高,0.18,2,9.6,824 
2016年4月,二层,优特L2,"43,564 ","13,200 ",30%,648.2679 ,196 ,67.2,其它,配套服务,汽车美容,2015/8/21,2016/8/20,纯保底,0,0,67.2,196 
2016年4月,二层,百合新娘,"110,701 ","22,483 ",20%,2306.2750 ,468 ,48,其它,配套服务,婚纱店/婚纱摄影,2015/6/8,2017/6/7,保底与流水两者取高,0.18,1,48,468 
2016年4月,二层,7°银匠,"49,004 ","9,017 ",18%,3403.0833 ,626 ,14.4,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2014/6/14,2016/8/9,保底与流水两者取高,0.17,2,14.4,626 
2016年4月,二层,三星（智能锁）,"27,337 ","7,201 ",26%,2278.1000 ,600 ,12,电器,电器/家用电器/IT器材,电器/家用电器/IT器材,2016/1/5,2017/1/4,保底与流水两者取高,0.12,0,12,600 
2016年4月,二层,iwell 爱享屋,"45,114 ","7,376 ",16%,3417.7273 ,559 ,13.2,普通服饰,服饰其它相关,生活特性店,2015/6/26,2016/6/25,保底与流水两者取高,0.15,0,13.2,559 
2016年4月,二层,Crocs 卡洛驰,"72,566 ","19,201 ",26%,1511.7825 ,400 ,48,普通服饰,服饰其它相关,鞋,2016/4/1,2017/3/31,保底与流水两者取高,0.17,0,48,400 
2016年4月,二层,Bestgold,"50,574 ","5,998 ",12%,7024.1667 ,833 ,7.2,珠宝,珠宝,珠宝,2015/8/20,2016/8/19,保底与流水两者取高,0,0,7.2,833 
2016年4月,二层,Zippo,"54,324 ","7,801 ",14%,3018.0267 ,433 ,18,其它,其它的其它,个人嗜好/收藏品,2015/11/15,2016/11/14,保底与流水两者取高,0.13,0,18,433 
2016年4月,二层,热气球（P1-02-K22）,"367,027 ","27,564 ",8%,30585.6000 ,"2,297 ",12,儿童,儿童娱乐,儿童主题乐园,2015/12/24,2017/3/23,保底与流水两者取高,0.07,1,12,"2,297 "
2016年5月,二层,新发现餐厅,"1,446,188 ","132,471 ",9%,1200.3556 ,110 ,1204.8,餐饮,正餐,餐馆/饭店,2012/12/27,2021/5/9,保底(含物管费)与流水两者取高,0.08,8,1204.8,110 
2016年5月,二层,张功馆,"1,039,736 ","98,463 ",9%,1216.9199 ,115 ,854.4,餐饮,正餐,餐馆/饭店,2013/1/12,2021/5/9,保底(含物管费)与流水两者取高,0.08,8,854.4,115 
2016年5月,二层,泰澜,"735,366 ","80,155 ",11%,1361.7889 ,148 ,540,餐饮,正餐,餐馆/饭店,2014/8/26,2019/8/25,保底(含物管费)与流水两者取高,0.08,4,540,148 
2016年5月,二层,西堤厚牛排,"791,903 ","78,715 ",10%,1256.9886 ,125 ,630,餐饮,正餐,餐馆/饭店,2014/4/28,2020/4/27,保底(含物管费)与流水两者取高,0.08,5,630,125 
2016年5月,二层,侨治,"309,942 ","28,484 ",9%,1235.8129 ,114 ,250.8,美容,美容/美发/美甲,美容/美发/美甲,2012/11/30,2018/5/9,纯保底,0,5,250.8,114 
2016年5月,二层,牛胜,"579,188 ","46,683 ",8%,2234.5231 ,180 ,259.2,餐饮,正餐,餐馆/饭店,2015/5/15,2020/5/14,保底(含物管费)与流水两者取高,0.08,4,259.2,180 
2016年5月,二层,巴蜀江南,"597,127 ","90,166 ",15%,595.9353 ,90 ,1002,餐饮,正餐,餐馆/饭店,2015/4/4,2021/5/9,保底(含物管费)与流水两者取高,0.07,6,1002,90 
2016年5月,二层,Aimer 爱慕一家人,"350,309 ","18,391 ",5%,1790.9460 ,94 ,195.6,普通服饰,综合服饰,内衣裤/保暖内衣,2013/1/25,2016/5/9,保底与流水两者取高,0.16,3,195.6,94 
2016年5月,二层,AVVN 飞鸟和新酒,"458,207 ","83,669 ",18%,2528.7351 ,462 ,181.2,普通服饰,女装,女装,2015/5/10,2017/5/9,保底与流水两者取高,0.16,1,181.2,462 
2016年5月,二层,Zolle,"224,484 ","46,625 ",21%,1870.7000 ,389 ,120,普通服饰,女装,女装,2013/1/5,2017/5/9,保底与流水两者取高,0.16,4,120,389 
2016年5月,二层,TATA,"258,457 ","36,908 ",14%,3916.0182 ,559 ,66,普通服饰,服饰其它相关,鞋,2015/6/1,2017/5/31,保底与流水两者取高,0.13,1,66,559 
2016年5月,二层,Teenmix 天美意,"252,844 ","36,283 ",14%,3696.5439 ,530 ,68.4,普通服饰,服饰其它相关,鞋,2015/6/1,2017/5/31,保底与流水两者取高,0.13,1,68.4,530 
2016年5月,二层,Belle 百丽,"413,032 ","57,287 ",14%,5736.5500 ,796 ,72,普通服饰,服饰其它相关,鞋,2015/6/4,2017/6/3,保底与流水两者取高,0.13,1,72,796 
2016年5月,二层,Peace Bird 太平鸟女装,"198,796 ","56,518 ",28%,1055.1783 ,300 ,188.4,普通服饰,女装,女装,2015/6/1,2017/5/31,保底与流水两者取高,0.19,1,188.4,300 
2016年5月,二层,Donoratico 达衣岩,"409,453 ","81,686 ",20%,1949.7771 ,389 ,210,普通服饰,女装,女装,2013/1/10,2017/5/9,保底与流水两者取高,0.18,4,210,389 
2016年5月,二层,Eland 依恋,"18,502 ","11,005 ",59%,63.4508 ,38 ,291.6,普通服饰,综合服饰,综合服饰,2013/3/7,2016/5/9,保底(含物管费)与流水两者取高,0.14,3,291.6,38 
2016年5月,二层,Teenie Weenie,"105,007 ","29,413 ",28%,514.7422 ,144 ,204,普通服饰,女装,女装,2013/3/4,2016/5/9,保底(含物管费)与流水两者取高,0.14,3,204,144 
2016年5月,二层,Key Wear 奇威,"28,082 ","12,106 ",43%,196.6513 ,85 ,142.8,普通服饰,女装,女装,2013/1/10,2018/5/9,保底与流水两者取高,0.16,5,142.8,85 
2016年5月,二层,IN'S,"30,805 ","9,466 ",31%,215.7227 ,66 ,142.8,普通服饰,女装,女装,2016/5/10,2018/5/9,纯保底,0,1,142.8,66 
2016年5月,二层,Eifini 伊芙丽,"736,798 ","152,222 ",21%,2240.8686 ,463 ,328.8,普通服饰,女装,女装,2015/5/16,2017/5/15,保底与流水两者取高,0.18,1,328.8,463 
2016年5月,二层,Peace Bird 太平鸟男装,"664,313 ","123,761 ",19%,1774.3397 ,331 ,374.4,普通服饰,男装,男装,2013/1/21,2017/5/9,保底与流水两者取高,0.15,4,374.4,331 
2016年5月,二层,gxg.jeans,"257,002 ","69,211 ",27%,951.8578 ,256 ,270,普通服饰,男装,男装,2013/1/5,2016/5/9,保底与流水两者取高,0.14,3,270,256 
2016年5月,二层,J.D.V,"208,483 ","90,294 ",43%,808.0744 ,350 ,258,普通服饰,男装,男装,2016/3/7,2018/3/6,保底与流水两者取高,0.15,1,258,350 
2016年5月,二层,La Chapelle 拉夏贝尔,"980,254 ","224,576 ",23%,631.7695 ,145 ,1551.6,快时尚,La Chapelle 拉夏贝尔,快时尚,2013/3/5,2021/6/2,保底与流水两者取高,0.15,8,1551.6,145 
2016年5月,二层,张生记,"1,082,720 ","95,712 ",9%,927.3042 ,82 ,1167.6,餐饮,正餐,餐馆/饭店,2013/6/21,2021/10/18,保底(含物管费)与流水两者取高,0.04,8,1167.6,82 
2016年5月,二层,炉鱼,"1,946,527 ","97,326 ",5%,3645.1820 ,182 ,534,餐饮,正餐,餐馆/饭店,2013/8/28,2021/11/25,保底(含物管费)与流水两者取高,0.05,8,534,182 
2016年5月,二层,The Second Movement 第二乐章,"932,898 ","55,787 ",6%,1671.8602 ,100 ,558,餐饮,正餐,餐馆/饭店,2013/10/20,2022/1/17,保底(含物管费)与流水两者取高,0.05,8,558,100 
2016年5月,二层,Girdear 哥弟,"907,584 ","76,328 ",8%,3469.3578 ,292 ,261.6,普通服饰,女装,女装,2013/4/10,2016/5/9,保底与流水两者取高,0.06,3,261.6,292 
2016年5月,二层,真情告白,"263,276 ","52,181 ",20%,1828.3083 ,362 ,144,普通服饰,女装,女装,2015/11/17,2017/11/16,保底与流水两者取高,0.17,1,144,362 
2016年5月,二层,ZUEE,"85,345 ","35,999 ",42%,948.2800 ,400 ,90,普通服饰,男装,男装,2015/11/17,2017/11/16,保底与流水两者取高,0.18,1,90,400 
2016年5月,二层,Trendiano,"87,582 ","39,841 ",45%,879.3373 ,400 ,99.6,普通服饰,男装,男装,2015/11/17,2017/11/16,保底与流水两者取高,0.18,1,99.6,400 
2016年5月,二层,Gillive 嘉里奥,"89,881 ","20,565 ",23%,1783.3571 ,408 ,50.4,普通服饰,服饰其它相关,手袋/钱包/旅行箱包,2015/6/23,2017/6/22,保底与流水两者取高,0.2,1,50.4,408 
2016年5月,二层,Adidas Originals 三叶草,"584,665 ","82,379 ",14%,4596.4245 ,648 ,127.2,普通服饰,运动服饰,运动服饰/运动配饰,2015/6/23,2017/6/22,保底与流水两者取高,0.13,1,127.2,648 
2016年5月,二层,it Michaa,"344,369 ","65,223 ",19%,3336.9070 ,632 ,103.2,普通服饰,女装,女装,2015/6/8,2017/6/7,保底与流水两者取高,0.17,1,103.2,632 
2016年5月,二层,Seasonwind 季候风,"122,730 ","35,641 ",29%,1136.3889 ,330 ,108,普通服饰,女装,女装,2015/6/8,2017/6/7,保底与流水两者取高,0.17,1,108,330 
2016年5月,二层,Plory,"96,277 ","18,485 ",19%,778.9377 ,150 ,123.6,普通服饰,男装,男装,2013/3/12,2016/5/9,保底(含物管费)与流水两者取高,0.14,3,123.6,150 
2016年5月,二层,Croquis 速写,"406,771 ","80,947 ",20%,2627.7209 ,523 ,154.8,普通服饰,男装,男装,2013/3/22,2016/5/9,保底与流水两者取高,0.18,3,154.8,523 
2016年5月,二层,JNBY 江南布衣,"390,136 ","82,631 ",21%,1570.5942 ,333 ,248.4,普通服饰,女装,女装,2013/1/11,2016/5/9,保底与流水两者取高,0.18,3,248.4,333 
2016年5月,二层,ROEM,"54,490 ","20,592 ",38%,344.0011 ,130 ,158.4,普通服饰,女装,女装,2013/3/12,2016/5/9,保底(含物管费)与流水两者取高,0.14,3,158.4,130 
2016年5月,二层,Tutuanna 趣趣安娜,"153,846 ","35,246 ",23%,1440.5079 ,330 ,106.8,普通服饰,综合服饰,内衣裤/保暖内衣,2015/6/1,2017/5/31,保底与流水两者取高,0.17,1,106.8,330 
2016年5月,二层,木九十,"244,016 ","42,800 ",18%,4729.0000 ,829 ,51.6,珠宝,钟表,钟表,2015/6/1,2017/5/31,保底与流水两者取高,0.16,1,51.6,829 
2016年5月,二层,AJIDOU 阿吉豆,"309,922 ","50,889 ",16%,4966.6923 ,816 ,62.4,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2013/1/13,2017/5/9,保底与流水两者取高,0.15,4,62.4,816 
2016年5月,二层,One More,"225,074 ","40,558 ",18%,1659.8407 ,299 ,135.6,普通服饰,女装,女装,2014/12/1,2016/5/9,保底与流水两者取高,0.14,1,135.6,299 
2016年5月,二层,GXG,"678,234 ","130,357 ",19%,1267.2531 ,244 ,535.2,普通服饰,男装,男装,2014/12/1,2018/5/9,保底与流水两者取高,0.14,3,535.2,244 
2016年5月,二层,Hope show,"547,243 ","37,486 ",7%,1398.8834 ,96 ,391.2,普通服饰,女装,女装,2013/2/26,2016/5/9,保底与流水两者取高,0.16,3,391.2,96 
2016年5月,二层,H.S,"350,844 ","29,576 ",8%,1137.6265 ,96 ,308.4,普通服饰,女装,女装,2013/2/26,2016/5/9,保底与流水两者取高,0.16,3,308.4,96 
2016年5月,二层,Harbor House,"916,179 ","149,062 ",16%,1857.6214 ,302 ,493.2,其它,家居,家具/厨房/卫浴/灯,2012/11/28,2018/5/9,保底与流水两者取高,0.13,5,493.2,302 
2016年5月,二层,煮火,"562,402 ","56,634 ",10%,2415.8161 ,243 ,232.8,餐饮,正餐,餐馆/饭店,2015/5/11,2020/5/10,保底与流水两者取高,0.08,4,232.8,243 
2016年5月,二层,釜山料理,"419,902 ","54,083 ",13%,883.6313 ,114 ,475.2,餐饮,正餐,餐馆/饭店,2013/2/27,2021/5/9,保底与流水两者取高,0.08,8,475.2,114 
2016年5月,二层,西贝,"1,971,065 ","117,673 ",6%,3509.7306 ,210 ,561.6,餐饮,正餐,餐馆/饭店,2015/1/15,2023/1/14,保底与流水两者取高,0.05,7,561.6,210 
2016年5月,二层,澳门豆捞,"381,131 ","63,878 ",17%,230.9884 ,39 ,1650,餐饮,正餐,餐馆/饭店,2012/12/18,2021/5/16,纯扣,0.07,8,1650,39 
2016年5月,二层,Joysocks,"40,425 ","7,798 ",19%,1684.3800 ,325 ,24,普通服饰,综合服饰,内衣裤/保暖内衣,2014/9/11,2016/9/10,保底与流水两者取高,0.15,1,24,325 
2016年5月,二层,谭木匠,"38,122 ","7,441 ",20%,2647.3333 ,517 ,14.4,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2014/9/20,2016/9/19,保底与流水两者取高,0.16,1,14.4,517 
2016年5月,二层,DW,"184,590 ","33,134 ",18%,12818.7833 ,"2,301 ",14.4,珠宝,钟表,钟表,2016/3/15,2017/3/14,保底与流水两者取高,0.17,0,14.4,"2,301 "
2016年5月,二层,银时代,"36,586 ","6,959 ",19%,2540.6667 ,483 ,14.4,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2013/9/1,2016/8/31,保底与流水两者取高,0.17,2,14.4,483 
2016年5月,二层,Miomi 米欧米,"40,523 ","8,400 ",21%,2814.0833 ,583 ,14.4,其它,其它的其它,眼镜,2015/11/1,2016/10/31,保底与流水两者取高,0.16,0,14.4,583 
2016年5月,二层,Fellala 翡拉拉,"30,875 ","8,401 ",27%,2144.1083 ,583 ,14.4,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2015/12/24,2016/12/23,保底与流水两者取高,0.16,0,14.4,583 
2016年5月,二层,白井(SHIRAI)品牌饰品,"37,603 ","7,201 ",19%,2611.3333 ,500 ,14.4,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2015/9/19,2016/9/18,保底与流水两者取高,0.15,0,14.4,500 
2016年5月,二层,改衣间,"4,368 ","2,640 ",60%,280.0000 ,169 ,15.6,其它,配套服务,衣裤织补服务,2013/12/1,2016/11/30,纯保底,0,2,15.6,169 
2016年5月,二层,名表维修中心,"9,852 ","2,280 ",23%,1368.3333 ,317 ,7.2,其它,配套服务,修鞋/修锁服务,2013/12/9,2016/12/8,纯保底,0,2,7.2,317 
2016年5月,二层,维果部落(02-K10),"46,746 ","5,399 ",12%,19477.5000 ,"2,250 ",2.4,餐饮,轻餐,小吃/冷饮/果汁吧,2014/3/14,2017/3/13,保底与流水两者取高,0.1,2,2.4,"2,250 "
2016年5月,二层,PH7,"45,614 ","8,890 ",19%,4751.5000 ,926 ,9.6,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2014/4/30,2016/10/27,保底与流水两者取高,0.18,2,9.6,926 
2016年5月,二层,优特L2,"95,618 ","13,195 ",14%,1422.8929 ,196 ,67.2,其它,配套服务,汽车美容,2015/8/21,2016/8/20,纯保底,0,0,67.2,196 
2016年5月,二层,百合新娘,"123,348 ","24,867 ",20%,2569.7500 ,518 ,48,其它,配套服务,婚纱店/婚纱摄影,2015/6/8,2017/6/7,保底与流水两者取高,0.18,1,48,518 
2016年5月,二层,7°银匠,"58,328 ","10,680 ",18%,4050.5833 ,742 ,14.4,普通服饰,服饰其它相关,流行配饰/人造珠宝佩饰,2014/6/14,2016/8/9,保底与流水两者取高,0.17,2,14.4,742 
2016年5月,二层,iwell 爱享屋,"44,790 ","7,323 ",16%,3393.1818 ,555 ,13.2,普通服饰,服饰其它相关,生活特性店,2015/6/26,2016/6/25,保底与流水两者取高,0.15,0,13.2,555 
2016年5月,二层,Crocs 卡洛驰,"94,177 ","19,203 ",20%,1962.0125 ,400 ,48,普通服饰,服饰其它相关,鞋,2016/4/1,2017/3/31,保底与流水两者取高,0.17,0,48,400 
