年龄,身高,学历,工资,家乡,婚姻,住房,自我介绍,对象年龄,对象身高,对象学历,对象薪水,对象家乡,对象婚姻,对象住房,最低工资,最高工资,平均工资,对象最低年龄,对象最高年龄,对象平均年龄,对象最低身高,对象最高身高,对象平均身高,对象最低薪水,对象最高薪水,对象平均薪水
36,163,本科,10000-20000,河北省,离异,已购房(有贷款),"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",40 - 50,170 - 180,"初中,中专/职高/技校,高中,大专,本科","20000-50000,>50000",山东省,离异,已购房(有贷款),10000,20000,15000,40,50,45,170,180,175,50000,50000,50000
37,160,中专/职高/技校,5000-10000,江苏省,离异,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",35 - 43,160 - 185,不限,0-0,江苏省,不限,不限,5000,10000,7500,35,43,39,160,185,172.5,0,0,0
38,163,本科,2000-5000,天津市,离异,以后告诉你,"['来到', '希望', '朋友', '期待', '快快', '发信']",37 - 45,163 - 188,不限,0-0,天津市,不限,不限,2000,5000,3500,37,45,41,163,188,175.5,0,0,0
44,165,本科,2000-5000,河南省,离异,与父母同住,"['来到', '期待', '快快', '发信', '会员', '加锁', '消息', '看不到']",45 - 55,170 - 211,"高中,大专,本科,硕士,博士","5000-10000,10000-20000,20000-50000",河南省,"离异,丧偶",已购房(无贷款),2000,5000,3500,45,55,50,170,211,190.5,10000,10000,10000
49,165,大专,2000-5000,黑龙江省,离异,租房,"['哈尔滨', '真心', '寻缘', '外地', '传销', '大骗子', '请', '绕行', '精力', '时间', '玩', '谢谢', '希望', '找到', '白头', '相依', '相惜', '相伴']",48 - 56,165 - 190,"初中,中专/职高/技校,高中,大专","2000以下,2000-5000",黑龙江省,不限,"已购房(有贷款),已购房(无贷款)",2000,5000,3500,48,56,52,165,190,177.5,0,0,0
32,167,大专,5000-10000,江苏省,离异,已购房(有贷款),"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",30 - 38,175 - 190,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",0-0,江苏省,不限,不限,5000,10000,7500,30,38,34,175,190,182.5,0,0,0
26,164,大专,10000-20000,北京市,未婚,租房,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",27 - 37,175 - 190,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","10000-20000,20000-50000",北京市,未婚,需要时购置,10000,20000,15000,27,37,32,175,190,182.5,20000,20000,20000
41,158,初中,2000-5000,河北省,离异,租房,"['来到', '希望', '朋友', '期待', '快快', '发信']",40 - 48,158 - 178,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",0-0,河北省,不限,不限,2000,5000,3500,40,48,44,158,178,168,0,0,0
45,165,中专/职高/技校,5000-10000,浙江省,离异,以后告诉你,"['来到', '希望', '朋友', '期待', '快快', '发信']",38 - 49,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",安徽省,不限,不限,5000,10000,7500,38,49,43.5,160,211,185.5,0,0,0
41,170,初中,2000-5000,甘肃省,离异,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",40 - 48,170 - 195,不限,0-0,甘肃省,不限,不限,2000,5000,3500,40,48,44,170,195,182.5,0,0,0
25,170,大专,5000-10000,北京市,未婚,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",24 - 32,170 - 195,"初中,中专/职高/技校,高中","2000以下,2000-5000",北京市,未婚,租房,5000,10000,7500,24,32,28,170,195,182.5,0,0,0
31,163,大专,2000-5000,天津市,未婚,与父母同住,"['东西', '不在乎', '诚实', '交流', '交友', '不想', '验证', '谎言']",30 - 30,163 - 163,大专,2000-5000,天津市,未婚,与父母同住,2000,5000,3500,30,30,30,163,163,163,2000,5000,3500
57,164,初中,2000-5000,黑龙江省,丧偶,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",52 - 63,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",黑龙江省,不限,不限,2000,5000,3500,52,63,57.5,160,211,185.5,0,0,0
25,182,初中,20000-50000,浙江省,未婚,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",24 - 32,182 - 207,不限,0-0,浙江省,不限,不限,20000,50000,35000,24,32,28,182,207,194.5,0,0,0
28,160,大专,2000-5000,浙江省,未婚,已购房(有贷款),"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",25 - 38,160 - 185,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","5000-10000,10000-20000,20000-50000,>50000",上海市,未婚,已购房(有贷款),2000,5000,3500,25,38,31.5,160,185,172.5,10000,10000,10000
53,160,本科,2000-5000,四川省,离异,已购房(无贷款),"['四川省', '内江市', '网', '真心', '寻找', '谱', '希望', '生活', '中', '相互', '扶持', '幸福', '安逸', '美好生活', '愿望', '并不大', '希望', '相伴']",49 - 59,160 - 185,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",0-0,四川省,不限,不限,2000,5000,3500,49,59,54,160,185,172.5,0,0,0
24,164,高中,5000-10000,西藏自治区,离异,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",18 - 29,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",西藏自治区,不限,不限,5000,10000,7500,18,29,23.5,160,211,185.5,0,0,0
47,166,大专,2000-5000,山东省,离异,已购房(无贷款),"['山东省', '青岛市', '市南区', '网', '真心', '寻找', '谱', '希望', '生活', '中', '相互', '扶持', '幸福', '安逸', '美好生活', '愿望', '并不大', '希望', '相伴', '一生', '注定', '经历', '人生', '路上', '朗朗', '笑声', '委屈', '泪水', '成功', '自信', '事', '经历', '懂', '明白', '应', '珍惜', '身边', '感恩', '默默', '付出', '未来', '相依', '相伴', '日子', '里', '风雨同舟', '期待', '人生', '路上', '有缘', '相识', '期待', '有缘人', '执子之手', '与子偕老']",45 - 50,170 - 196,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","5000-10000,10000-20000,20000-50000",山东省,不限,已购房(无贷款),2000,5000,3500,45,50,47.5,170,196,183,10000,10000,10000
27,162,高中,5000-10000,西藏自治区,未婚,以后告诉你,"['来到', '希望', '朋友', '期待', '快快', '发信']",21 - 32,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",西藏自治区,不限,不限,5000,10000,7500,21,32,26.5,160,211,185.5,0,0,0
35,165,本科,10000-20000,内蒙古自治区,离异,已购房(无贷款),"['想要', '未来', '房子', '住', '不用', '多大', '窗外', '阳光', '早晚', '酸奶', '吃', '苹果', '锅', '煮汤', '逛逛', '公园', '一年', '陪', '爸妈', '几次', '工作', '有本', '单反', '有书', '有歌', '听', '朋友', '奔', '聚', '走走', '幸福']",30 - 40,144 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",0-0,内蒙古自治区,不限,不限,10000,20000,15000,30,40,35,144,211,177.5,0,0,0
63,162,高中,5000-10000,辽宁省,离异,以后告诉你,"['希望', '过客', '盼望', '建成', '家园', '期待', '到来']",63 - 73,170 - 190,不限,"2000以下,2000-5000",辽宁省,未婚,"以后再告诉你,与父母同住,租房,已购房(有贷款),已购房(无贷款),住单位房,住亲朋家",5000,10000,7500,63,73,68,170,190,180,0,0,0
27,165,大专,2000以下,山西省,未婚,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",24 - 28,165 - 185,"大专,本科,硕士,博士","2000-5000,5000-10000,10000-20000,20000-50000",山西省,未婚,与父母同住,2000,2000,2000,24,28,26,165,185,175,5000,5000,5000
41,169,初中,2000-5000,河北省,丧偶,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",38 - 46,169 - 194,不限,0-0,河北省,不限,不限,2000,5000,3500,38,46,42,169,194,181.5,0,0,0
42,152,初中,2000-5000,云南省,离异,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",40 - 48,152 - 177,不限,0-0,云南省,不限,不限,2000,5000,3500,40,48,44,152,177,164.5,0,0,0
29,160,本科,2000-5000,北京市,未婚,以后告诉你,"['幸福', '两人', '牵手', '偕老', '一辈子', '迎接', '心爱', '希望']",24 - 35,160 - 180,不限,0-0,北京市,不限,不限,2000,5000,3500,24,35,29.5,160,180,170,0,0,0
52,163,本科,2000-5000,新疆自治区,丧偶,已购房(无贷款),"['来到', '希望', '朋友', '期待', '快快', '发信']",53 - 60,170 - 180,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","5000-10000,10000-20000,20000-50000,>50000",新疆自治区,不限,已购房(无贷款),2000,5000,3500,53,60,56.5,170,180,175,10000,10000,10000
42,165,高中,2000-5000,湖南省,离异,以后告诉你,"['来到', '希望', '朋友', '期待', '快快', '发信']",41 - 49,165 - 190,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",5000-10000,湖南省,离异,不限,2000,5000,3500,41,49,45,165,190,177.5,5000,10000,7500
33,166,本科,2000-5000,北京市,未婚,与父母同住,"['希望', '过客', '盼望', '建成', '家园', '期待', '到来']",32 - 42,170 - 190,不限,0-0,北京市,不限,不限,2000,5000,3500,32,42,37,170,190,180,0,0,0
32,166,本科,2000-5000,河北省,离异,以后告诉你,"['来到', '希望', '朋友', '期待', '快快', '发信']",30 - 38,166 - 191,不限,0-0,河北省,不限,不限,2000,5000,3500,30,38,34,166,191,178.5,0,0,0
50,159,中专/职高/技校,5000-10000,广西壮族自治区,离异,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",49 - 57,159 - 184,中专/职高/技校,"5000-10000,10000-20000,20000-50000,>50000",广西壮族自治区,离异,已购房(有贷款),5000,10000,7500,49,57,53,159,184,171.5,10000,10000,10000
36,160,本科,5000-10000,新疆自治区,未婚,以后再告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",30 - 40,180 - 185,不限,0-0,新疆自治区,不限,已购房(无贷款),5000,10000,7500,30,40,35,180,185,182.5,0,0,0
30,170,本科,20000-50000,江苏省,未婚,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",28 - 36,170 - 195,不限,0-0,北京市,不限,不限,20000,50000,35000,28,36,32,170,195,182.5,0,0,0
25,170,中专/职高/技校,2000-5000,北京市,未婚,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",24 - 32,170 - 195,不限,0-0,北京市,不限,不限,2000,5000,3500,24,32,28,170,195,182.5,0,0,0
25,161,初中,5000-10000,西藏自治区,未婚,以后告诉你,"['来到', '希望', '朋友', '期待', '快快', '发信']",19 - 30,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",西藏自治区,不限,不限,5000,10000,7500,19,30,24.5,160,211,185.5,0,0,0
47,167,本科,5000-10000,黑龙江省,离异,以后告诉你,"['希望', '过客', '盼望', '建成', '家园', '期待', '到来']",46 - 56,170 - 190,不限,"2000以下,2000-5000",黑龙江省,未婚,"以后再告诉你,与父母同住,租房,已购房(有贷款),已购房(无贷款),住单位房,住亲朋家",5000,10000,7500,46,56,51,170,190,180,0,0,0
22,163,初中,2000-5000,上海市,未婚,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",24 - 32,163 - 188,不限,0-0,上海市,不限,不限,2000,5000,3500,24,32,28,163,188,175.5,0,0,0
51,159,中专/职高/技校,2000以下,山东省,离异,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",50 - 58,159 - 184,不限,0-0,山东省,不限,不限,2000,2000,2000,50,58,54,159,184,171.5,0,0,0
24,161,初中,2000-5000,江西省,未婚,与父母同住,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",21 - 29,161 - 186,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",0-0,江西省,不限,不限,2000,5000,3500,21,29,25,161,186,173.5,0,0,0
32,162,高中,2000-5000,上海市,离异,已购房(无贷款),"['余生', '短', '希望', '找到', '三观', '性格', '脾气', '条件', '相伴', '回复', '家蔻蔻', '壹', '遛', '午灵久', '耳耳午']",35 - 42,170 - 190,"大专,本科,硕士,博士",0-0,上海市,离异,已购房(无贷款),2000,5000,3500,35,42,38.5,170,190,180,0,0,0
32,162,大专,10000-20000,上海市,未婚,以后告诉你,"['爱情', '从来不', '尊重', '包容', '找到', '相爱', '亏欠', '行且', '珍惜']",31 - 36,160 - 185,不限,0-0,上海市,不限,不限,10000,20000,15000,31,36,33.5,160,185,172.5,0,0,0
21,160,初中,2000-5000,上海市,离异,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",20 - 28,160 - 185,初中,2000-5000,上海市,离异,以后再告诉你,2000,5000,3500,20,28,24,160,185,172.5,2000,5000,3500
50,170,大专,2000-5000,吉林省,离异,以后告诉你,,49 - 57,170 - 195,不限,"2000以下,2000-5000",吉林省,不限,不限,2000,5000,3500,49,57,53,170,195,182.5,0,0,0
38,170,高中,2000以下,山西省,离异,以后再告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",37 - 45,170 - 195,不限,0-0,山西省,不限,不限,2000,2000,2000,37,45,41,170,195,182.5,0,0,0
24,163,中专/职高/技校,10000-20000,上海市,未婚,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",23 - 29,175 - 183,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",5000-10000,上海市,未婚,不限,10000,20000,15000,23,29,26,175,183,179,5000,10000,7500
23,165,本科,5000-10000,上海市,未婚,与父母同住,"['上海', '小囡', '本科毕业', '上海财经大学', '静安', '社会保险', '事业', '管理中心', '工作', '偏爱', '物质基础', '上海', '哥哥', '希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",25 - 30,170 - 185,"本科,硕士","10000-20000,20000-50000",上海市,未婚,已购房(无贷款),5000,10000,7500,25,30,27.5,170,185,177.5,20000,20000,20000
33,160,初中,2000-5000,辽宁省,离异,租房,"['写', '想', '找个', '适合', '男人', '真的', '不好', '找', '人品', '真诚', '上进心', '挣钱', '想', '就让', '真实']",35 - 50,170 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","5000-10000,10000-20000",辽宁省,不限,不限,2000,5000,3500,35,50,42.5,170,211,190.5,10000,10000,10000
25,170,本科,2000以下,北京市,未婚,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",24 - 32,170 - 195,初中,5000-10000,北京市,未婚,以后再告诉你,2000,2000,2000,24,32,28,170,195,182.5,5000,10000,7500
33,175,硕士,10000-20000,甘肃省,未婚,与父母同住,"['希望', '过客', '盼望', '建成', '家园', '期待', '到来']",32 - 42,170 - 190,不限,0-0,甘肃省,不限,不限,10000,20000,15000,32,42,37,170,190,180,0,0,0
31,164,大专,10000-20000,天津市,未婚,以后再告诉你,"['自我介绍', '内向', '女孩', '家庭', '贫困', '16', '岁', '辍学', '天津', '打工', '学历', '不高', '一名', '操作工', '学了', '电脑', '做', '办公室', '文员', '做过', '库管', '采购', '仓库', '主管', '财务', '条件', '好些', '就读', '成人', '大学', '学', '室内', '装修', '设计', '动漫', '2008', '年', '设计', '行业', '2013', '年', '创业', '工作室', '大富大贵', '自力更生', '努力', '工作', '想当', '女强人', '希望', '小鸟依人', '自力']",28 - 36,172 - 185,"高中,大专,本科","10000-20000,20000-50000",天津市,未婚,已购房(无贷款),10000,20000,15000,28,36,32,172,185,178.5,20000,20000,20000
27,162,中专/职高/技校,5000-10000,江苏省,未婚,已购房(有贷款),"['来到', '希望', '朋友', '期待', '快快', '发信']",26 - 34,162 - 187,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000",江苏省,不限,不限,5000,10000,7500,26,34,30,162,187,174.5,0,0,0
24,170,硕士,5000-10000,浙江省,离异,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",22 - 30,170 - 195,不限,0-0,浙江省,不限,不限,5000,10000,7500,22,30,26,170,195,182.5,0,0,0
36,165,本科,5000-10000,上海市,离异,以后告诉你,"['會員', '來信', '看不到', '想', '聊天', '請', '貼', '郵票', 'wchat', '給我', '有興趣', '加', '們', '謝謝']",30 - 41,174 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",0-0,上海市,不限,已购房(无贷款),5000,10000,7500,30,41,35.5,174,211,192.5,0,0,0
26,173,硕士,10000-20000,上海市,未婚,住单位房,"['希望', '过客', '盼望', '建成', '家园', '期待', '到来']",26 - 36,170 - 190,不限,0-0,上海市,不限,不限,10000,20000,15000,26,36,31,170,190,180,0,0,0
26,169,本科,5000-10000,上海市,未婚,以后告诉你,,20 - 31,169 - 189,不限,0-0,上海市,不限,不限,5000,10000,7500,20,31,25.5,169,189,179,0,0,0
25,163,大专,5000-10000,江苏省,未婚,以后告诉你,"['感性', '女孩子', '疼爱', '加', '呵护', '喜欢', '阳光', '快乐', '男生']",24 - 32,163 - 188,不限,0-0,江苏省,不限,不限,5000,10000,7500,24,32,28,163,188,175.5,0,0,0
